sep=;
UTC ms since epoch;Bat charge In;Bat charge Out;Bat Voltage;5V supply;3V3 supply;PCU total curr;Solar +X;Solar -X;Solar +Y;Solar -Y;Solar +Z;Solar -Z;Solar total;VCC out0;VCC out1;VCC out2;VCC out3;VCC out4;VCC out5;VCC out6;VCC out7;SS total curr;EEPROM1 curr;EEPROM2 curr;Ext ADC1;Ext ADC2;Ext ADC3;Ext ADC4;RTC curr;Charger DCDC;System V;OBC curr;Time;Restarts;Switches(CAGR);Mode;RTC;Temp.(bat);Sch. count;Section;Variable Telemetry;
1600345222908;0.634766;0.417998;7.888;5.097;3.322;0.064606;0.006714;0.003052;0;0;0.00061;0.007019;1.066;0.018921;0.00061;0.000305;0.00061;0.001221;0.001221;0.001221;0.186157;0.007324;0.002136;6.1e-05;0.000732;0.000366;6.1e-05;3.1e-05;0.000244;0.361633;0.762634;0.329895;1600345222;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345232253;0.634155;0.422622;7.892;5.149;3.322;0.056213;0.007324;0.003967;0;0.000305;0.00061;0.007935;1.053;0.018921;0.00061;0.000305;0.00061;0.001221;0.001221;0.001221;0.186157;0.007324;0.002136;6.1e-05;0.000732;0.000366;6.1e-05;3.1e-05;0.000275;0.361938;0.762939;0.328064;1600345231;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345236081;0.632324;0.420773;7.892;5.169;3.320;0.05304;0.005493;0.003967;0.000916;0;0.00061;0.006409;1.100;0.018616;0.00061;0.000305;0.000916;0.001221;0.001221;0.001221;0.184937;0.007324;0.001984;6.1e-05;0.000763;0.000397;3.1e-05;0;0.000275;0.360107;0.763245;0.325317;1600345235;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345237143;0.634155;0.423547;7.892;5.203;3.319;0.041595;0.006714;0.002747;0.000305;0;0.000916;0.007324;1.061;0.019226;0.00061;0.00061;0.000916;0.001221;0.001221;0.001221;0.185547;0.007324;0.001984;6.1e-05;0.000732;0.000366;3.1e-05;0;0.000275;0.360718;0.762939;0.325012;1600345236;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345239072;0.633545;0.423547;7.892;5.148;3.320;0.045135;0.005188;0.003662;0.000305;0;0.00061;0.006714;1.095;0.019226;0.00061;0.000305;0.000916;0.001221;0.001221;0.001221;0.185547;0.007019;0.002136;6.1e-05;0.000763;0.000366;6.1e-05;3.1e-05;0.000244;0.361938;0.762939;0.328674;1600345238;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345248114;0.635376;0.430945;7.888;5.235;3.322;0.057526;0.005493;0.003967;0.000305;0;0.00061;0.006409;1.100;0.018921;0.00061;0.00061;0.000916;0.001221;0.001831;0.001221;0.185547;0.007324;0.002136;6.1e-05;0.000763;0.000397;6.1e-05;0;0.000244;0.361328;0.762634;0.326233;1600345247;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345250514;0.634766;0.417998;7.895;5.167;3.320;0.052246;0.005188;0.004272;0.000305;0.000305;0.00061;0.006104;1.098;0.018921;0.00061;0.000305;0.000916;0.001221;0.001221;0.001221;0.185547;0.007324;0.001984;6.1e-05;0.000763;0.000397;6.1e-05;3.1e-05;0.000275;0.361938;0.762939;0.325317;1600345249;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345252882;0.673218;0.354189;7.909;5.201;3.319;0.064728;0.006409;0.004883;0;0;0.00061;0.006714;1.105;0.018921;0.00061;0.000305;0.000916;0.001221;0.001221;0.001221;0.216064;0.007324;0.001984;6.1e-05;0.000732;0.000366;3.1e-05;0;0.000275;0.389404;0.730591;0.327759;1600345252;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345258475;1.064;0.393029;8.067;5.209;3.319;0.040985;0.006409;0.004272;0.000305;0.000305;0.00061;0.006409;1.056;0.018921;0.00061;0.000305;0.000916;0.001221;0.001221;0.001221;0.133057;0.007324;0.001984;6.1e-05;0.000763;0.000397;3.1e-05;0;0.000275;0.362549;0.739441;0.327759;1600345257;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
1600345259450;0.808716;0.676935;7.966;5.130;3.320;0.050293;0.00824;0.003052;0.000305;0;0.000916;0.007019;1.187;0.018921;0.00061;0.000305;0.000916;0.001221;0.001221;0.001221;0.166016;0.007324;0.001984;6.1e-05;0.000763;0.000366;3.1e-05;0;0.000275;0.358582;0.714417;0.322876;1600345258;178;00000001 | 00010010 | 00000011 | 00000000 | ;3;0;0;0;2;0; 54 68 69 73 20 69 73 20 62 65 61 63 6f 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00;
