sep=;
UTC ms since epoch;Bat charge In;Bat charge Out;Bat Voltage;5V supply;3V3 supply;PCU total curr;Solar +X;Solar -X;Solar +Y;Solar -Y;Solar +Z;Solar -Z;Solar total;VCC out0;VCC out1;VCC out2;VCC out3;VCC out4;VCC out5;VCC out6;VCC out7;SS total curr;EEPROM1 curr;EEPROM2 curr;Ext ADC1;Ext ADC2;Ext ADC3;Ext ADC4;RTC curr;Charger DCDC;System V;OBC curr;Time;Restarts;Switches(CAGR);Mode;RTC;Temp.(bat);Sch. count;Section;Variable Telemetry;
1601555457734;0.025024;0.082305;8.188;5.123;3.300;0.061768;0.001526;0.008545;0.011597;0.003357;0.00061;0.00061;0.87792;0.003662;0.00061;0.001831;0.000305;0.001831;0.004272;0.00061;0.001221;0.001831;0.000458;0.000183;0.07309;0.039185;0.073669;0.038116;0.000275;0.056458;0.659485;0.001526;1599734076;9;11000000 | 00010000 | 00000011 | 00000000 | ;2;0;32791;0;1;0; 3b 00 00 00 03 ff 00 03 ff 00 03 03 00 03 10 00 03 10 00 03 ff 00 03 10 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 ff 00 03 0d 00 03 0d 00 03 09 00 03 09 00 03 ff 00 03 ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c;
1601555460424;0.025024;0.086004;8.188;5.078;3.303;0.061829;0.001221;0.00824;0.011902;0.003357;0.00061;0.00061;0.87792;0.003662;0.00061;0.001831;0.000305;0.001831;0.004272;0.00061;0.001221;0.001831;0.000458;0.000183;0.073029;0.038971;0.073669;0.037964;0.000244;0.056458;0.658264;0.001526;1599734079;9;11000000 | 00010000 | 00000011 | 00000000 | ;2;0;32791;0;1;0; 3b 00 00 00 03 ff 00 03 ff 00 03 03 00 03 10 00 03 10 00 03 ff 00 03 10 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 ff 00 03 0d 00 03 0d 00 03 09 00 03 09 00 03 ff 00 03 ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c;
1601555485924;0.025024;0.086929;8.188;5.204;3.303;0.06189;0.001526;0.00885;0.011902;0.003357;0.00061;0.00061;0.87792;0.003662;0.00061;0.001831;0.000305;0.001831;0.004883;0.00061;0.001221;0.001831;0.000458;0.000183;0.072815;0.038757;0.073395;0.037781;0.000275;0.056458;0.65918;0.001526;1599734104;9;11000000 | 00010000 | 00000011 | 00000000 | ;3;0;32791;0;1;0; 47 00 00 00 03 ff 00 03 ff 00 03 03 00 03 10 00 03 10 00 03 ff 00 03 10 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 ff 00 03 0d 00 03 0d 00 03 09 00 03 09 00 03 ff 00 03 ff 00 03 09 00 03 09 00 03 09 00 03 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c;
1601555494221;0.024414;0.049013;8.195;5.072;3.298;0.026459;0.000916;0.00824;0.011902;0.003662;0.00061;0.00061;0.87792;0.004272;0.00061;0.001831;0.000305;0.001831;0.004883;0.00061;0.001221;0.001831;0.000458;0.000183;0.000824;0.038116;0.002625;0.037323;0.000275;0.056458;0.65979;0.007019;1599734113;9;11000001 | 00010000 | 00000011 | 00000000 | ;3;0;32791;0;1;0; 4a 00 00 00 03 ff 00 03 ff 00 03 03 00 03 10 00 03 10 00 03 ff 00 03 10 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 0d 00 03 ff 00 03 0d 00 03 0d 00 03 09 00 03 09 00 03 ff 00 03 ff 00 03 09 00 03 09 00 03 09 00 03 03 00 03 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c;
1601555530527;0.025024;0.110048;8.175;5.240;3.287;0.028229;0.000916;0.008545;0.011902;0.003662;0.00061;0.000305;0.87954;0.016785;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.002441;0.000305;0.000183;0.000763;0;0.00177;0;0.000214;0.056458;0.657654;0.308228;1599734149;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;196;0;1;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 21 00 23 00 00 00 00 7a 92 00 28 00 00 00 00 00 29 0c f4 fa 45 f8 00 00 00 00 00 00 7c 5f 5f 5f 4e 6f 5f 44 61 74 61 21 5f 5f 5f 7c 00 00 00 00 00 00 00 00 00 00;
1601555535016;0.025024;0.118371;8.175;5.089;3.289;0.026672;0.000916;0.00824;0.012207;0.003662;0.000305;0.00061;0.87954;0.01709;0.00061;0.001831;0.00061;0.001831;0.004272;0.00061;0.001221;0.003662;0.000458;0.000183;0.000793;0;0.00174;0;0.000183;0.056458;0.657349;0.308838;1599734154;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;8213;0;1;0; 0a 30 68 3d 81 ff 77 ff 48 3f b6 08 38 02 b2 ff 1a 0c f6 fa dc f7 0a 31 68 3d 58 ff 98 ff 29 3f b6 08 38 02 b2 ff 1a 0c f6 fa dc f7 0a 32 68 3d 17 ff 93 ff 4e 3f b6 08 38 02 b2 ff 1a 0c f6 fa dc f7 0a 33 68 3d fe fe 87 ff 4f 3f b6 08 38 02 b2 ff 1a 0c f6 fa dc f7 00 00 00 00 a0 ff 02 20 00 00 00 00 f9 ff ff ff 3c 6c 00 20 e7 ff 02 20 00 00 00 00 3c 6c 00 20;
1601555537065;0.025024;0.116522;8.175;5.125;3.289;0.026672;0.000916;0.008545;0.011902;0.003662;0.00061;0.000305;0.87954;0.01709;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.001801;0;0.000214;0.056458;0.657349;0.310059;1599734156;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;8213;0;1;0; 0a 30 68 3d a8 ff a5 ff 72 3f b6 08 38 02 b2 ff f6 0b 10 fb 07 f8 0a 31 68 3d 4f ff 69 ff 6b 3f b6 08 38 02 b2 ff f6 0b 10 fb 07 f8 0a 32 68 3d c3 fe 49 ff 80 3f b6 08 38 02 b2 ff f6 0b 10 fb 07 f8 0a 33 68 3d 5d fe 28 ff ae 3f b6 08 38 02 b2 ff f6 0b 10 fb 07 f8 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555538032;0.025024;0.117446;8.175;5.133;3.289;0.026672;0.000916;0.00824;0.011597;0.003357;0.00061;0.00061;0.87792;0.01709;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.00177;0;0.000214;0.056458;0.657349;0.3125;1599734157;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;8213;0;1;0; 0a 30 68 3d e3 fe db fe 99 3f b6 08 38 02 b2 ff 10 0c 04 fb 16 f8 0a 31 68 3d dd fe d5 fe 8e 3f b6 08 38 02 b2 ff 10 0c 04 fb 16 f8 0a 32 68 3d ad fe d8 fe 97 3f b6 08 38 02 b2 ff 13 0c de fa 8c f7 0a 33 68 3d 5f fe 02 ff d4 3f b6 08 38 02 b2 ff 13 0c de fa 8c f7 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555538781;0.025635;0.117446;8.175;5.162;3.287;0.026672;0.00061;0.007935;0.011292;0.003357;0.00061;0.00061;0.87792;0.016785;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000824;0;0.00177;0;0.000183;0.056458;0.657349;0.3125;1599734157;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d 31 ff 21 ff 7b 3f b6 08 38 02 b2 ff 02 0c ef fa 1d f8 0a 31 68 3d 16 ff f1 fe 56 3f b6 08 38 02 b2 ff 02 0c ef fa 1d f8 0a 32 68 3d f1 fe 0e ff 55 3f b6 08 38 02 b2 ff 02 0c ef fa 1d f8 0a 33 68 3d c1 fe 1c ff 74 3f b6 08 38 02 b2 ff 02 0c ef fa 1d f8 08 00 00 00 00 00 00 00 a0 ff 01 00 00 00 00 00 00 00 00 00 b0 ff 02 20 00 00 00 00 f9 ff ff ff;
1601555539507;0.024414;0.117446;8.175;5.242;3.289;0.026703;0.000916;0.008545;0.011902;0.003662;0.00061;0.00061;0.87792;0.016785;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.001801;0;0.000183;0.056458;0.657349;0.308533;1599734158;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d 6d ff 31 ff 64 3f b6 08 38 02 b2 ff 27 0c e6 fa ea f7 0a 31 68 3d 36 ff 5e ff 89 3f b6 08 38 02 b2 ff 27 0c e6 fa ea f7 0a 32 68 3d f0 fe 37 ff bc 3f b6 08 38 02 b2 ff 27 0c e6 fa ea f7 0a 33 68 3d f0 fe 2b ff b8 3f b6 08 38 02 b2 ff 07 0c 11 fb 4a f8 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555540322;0.025024;0.116522;8.175;5.073;3.289;0.026672;0.000916;0.008545;0.011902;0.003357;0.00061;0.00061;0.87792;0.016785;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003662;0.000458;0.000183;0.000793;0;0.00177;0;0.000214;0.056458;0.656128;0.309753;1599734159;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d 15 ff 2a ff 8b 3f b6 08 38 02 b2 ff f4 0b f8 fa fc f7 0a 31 68 3d 15 fe 33 ff 7c 3f b6 08 38 02 b2 ff f4 0b f8 fa fc f7 0a 32 68 3d cb fe 33 ff 7c 3f b6 08 38 02 b2 ff f4 0b f8 fa fc f7 0a 33 68 3d 88 fe 0f ff 8c 3f b6 08 38 02 b2 ff f4 0b f8 fa fc f7 02 00 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 3c 6c 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff;
1601555541039;0.025024;0.119296;8.172;5.245;3.289;0.026642;0.000916;0.00824;0.011902;0.003357;0.00061;0.00061;0.87954;0.016785;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000763;0;0.00177;0;0.000183;0.056458;0.657349;0.312805;1599734160;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d aa ff d7 ff a1 3f b6 08 38 02 b2 ff 01 0c e2 fa 12 f8 0a 31 68 3d c4 ff e3 ff 8e 3f b6 08 38 02 b2 ff 01 0c e2 fa 12 f8 0a 32 68 3d bc ff ee ff 76 3f b6 08 38 02 b2 ff 05 0c c9 fa d2 f7 0a 33 68 3d 99 ff d3 ff 53 3f b6 08 38 02 b2 ff 05 0c c9 fa d2 f7 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555541766;0.025024;0.118371;8.175;5.120;3.289;0.026642;0.000916;0.008545;0.011902;0.003662;0.00061;0.000305;0.87792;0.01709;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.001709;0;0.000214;0.056458;0.657349;0.312805;1599734160;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d 64 ff 19 ff 56 3f b6 08 38 02 b2 ff e6 0b ee fa 12 f8 0a 31 68 3d 38 ff 15 ff 34 3f b6 08 38 02 b2 ff e6 0b ee fa 12 f8 0a 32 68 3d e5 fe 14 ff 8f 3f b6 08 38 02 b2 ff e6 0b ee fa 12 f8 0a 33 68 3d e5 fe 14 ff 8f 3f b6 08 38 02 b2 ff e6 0b ee fa 12 f8 08 00 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 90 6b 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff;
1601555542481;0.025024;0.117446;8.175;5.130;3.289;0.026672;0.00061;0.008545;0.011597;0.003357;0.00061;0.000305;0.87792;0.01709;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000732;0;0.00174;0;0.000214;0.056458;0.657349;0.316467;1599734161;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;16405;0;1;0; 0a 30 68 3d a2 ff 85 ff 56 3f b6 08 38 02 b2 ff 01 0c 00 fb 38 f8 0a 31 68 3d 85 ff 9e ff 73 3f b6 08 38 02 b2 ff 01 0c 00 fb 38 f8 0a 32 68 3d 30 ff 7c ff 8a 3f b6 08 38 02 b2 ff 01 0c 00 fb 38 f8 0a 33 68 3d 30 fe 45 ff 6e 3f b6 08 38 02 b2 ff 01 0c 00 fb 38 f8 02 00 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 3c 6c 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff;
1601555543212;0.025635;0.133168;8.175;5.067;3.289;0.026672;0.000916;0.00824;0.011902;0.003662;0.000305;0.000305;0.87792;0.016785;0.00061;0.001831;0.000305;0.001831;0.004883;0.00061;0.001221;0.003662;0.000458;0.000183;0.000793;0;0.00174;0;0.000183;0.056458;0.657043;0.309143;1599734162;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d 3d ff 7f ff 40 3f b6 08 38 02 b2 ff 04 0c d5 fa ca f7 0a 31 68 3d 32 ff 7d ff 7e 3f b6 08 38 02 b2 ff 04 0c d5 fa ca f7 0a 32 68 3d 1d ff 5b ff 87 3f b6 08 38 02 b2 ff 04 0c d5 fa ca f7 0a 33 68 3d 1d ff 5b ff 87 3f b6 08 38 02 b2 ff 04 0c d5 fa ca f7 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555543940;0.025024;0.118371;8.175;5.128;3.289;0.026642;0.000916;0.008545;0.012207;0.003662;0.00061;0.00061;0.87954;0.01709;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000305;0.000183;0.000763;0;0.00177;3.1e-05;0.000214;0.056458;0.657349;0.308838;1599734163;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;16405;0;1;0; 0a 30 68 3d 51 ff 67 ff 77 3f b6 08 38 02 b2 ff 0e 0c eb fa f0 f7 0a 31 68 3d fe fe 33 ff 7f 3f b6 08 38 02 b2 ff 0e 0c eb fa f0 f7 0a 32 68 3d fe fe 36 ff 85 3f b6 08 38 02 b2 ff 0e 0c eb fa f0 f7 0a 33 68 3d b2 fe 36 ff 85 3f b6 08 38 02 b2 ff 02 0c e1 fa 17 f8 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555544676;0.025635;0.118371;8.175;5.075;3.287;0.026672;0.00061;0.008545;0.011902;0.003662;0.00061;0.00061;0.87792;0.01709;0.00061;0.001831;0.00061;0.001831;0.004272;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.001801;3.1e-05;0.000214;0.056458;0.656128;0.314331;1599734163;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;12309;0;1;0; 0a 30 68 3d 74 ff 50 ff 70 3f b6 08 38 02 b2 ff 1d 0c d7 fa c9 f7 0a 31 68 3d 1c ff 43 ff 83 3f b6 08 38 02 b2 ff 1d 0c d7 fa c9 f7 0a 32 68 3d ad fe 2c ff 77 3f b6 08 38 02 b2 ff 1d 0c d7 fa c9 f7 0a 33 68 3d 55 fe 2c ff 87 3f b6 08 38 02 b2 ff 1d 0c d7 fa c9 f7 00 00 00 00 00 00 00 00 80 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00 00 00 08 e2 00 00 00 00;
1601555545349;0.025024;0.117446;8.175;5.204;3.289;0.026672;0.000916;0.008545;0.011902;0.003357;0.00061;0.00061;0.87792;0.01709;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003662;0.000458;0.000183;0.000763;0;0.001801;3.1e-05;0.000214;0.056458;0.657349;0.309753;1599734164;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;16405;0;1;0; 0a 30 68 3d 7b ff 87 ff 8c 3f b6 08 38 02 b2 ff 19 0c f5 fa f3 f7 0a 31 68 3d 80 ff 89 ff 86 3f b6 08 38 02 b2 ff 19 0c f5 fa f3 f7 0a 32 68 3d 48 ff 5e ff 80 3f b6 08 38 02 b2 ff 19 0c f5 fa f3 f7 0a 33 68 3d 48 ff 5e ff 80 3f b6 08 38 02 b2 ff 19 0c f5 fa f3 f7 02 00 01 00 00 00 00 00 00 00 00 00 a8 ff 02 20 00 00 00 00 f9 ff ff ff 01 00 00 00 e7 ff 02 20;
1601555546037;0.024414;0.120221;8.172;5.242;3.289;0.026672;0.000916;0.00824;0.011902;0.003662;0.00061;0.00061;0.87792;0.016785;0.00061;0.001831;0.00061;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.001801;3.1e-05;0.000214;0.056458;0.657349;0.307922;1599734165;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;16405;0;1;0; 0a 30 68 3d 66 ff 91 ff 69 3f b6 08 38 02 b2 ff 1a 0c e4 fa 0f f8 0a 31 68 3d 66 ff 91 ff 69 3f b6 08 38 02 b2 ff 1a 0c e4 fa 0f f8 0a 32 68 3d 35 ff 96 ff 5c 3f b6 08 38 02 b2 ff 1a 0c e4 fa 0f f8 0a 33 68 3d fe fe 74 ff 52 3f b6 08 38 02 b2 ff 1a 0c e4 fa 0f f8 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00;
1601555547070;0.025024;0.174782;8.168;5.154;3.287;0.026672;0.00061;0.008545;0.011902;0.003357;0.000305;0.00061;0.87954;0.01709;0.00061;0.001831;0.000305;0.001831;0.004883;0.00061;0.001221;0.003967;0.000458;0.000183;0.000793;0;0.00177;3.1e-05;0.000214;0.056458;0.657043;0.317688;1599734166;9;11000001 | 00010010 | 00000011 | 00000000 | ;3;167838984;16405;0;1;0; 0a 30 68 3d 16 ff 76 ff 98 3f b6 08 38 02 b2 ff 20 0c be fa 5a f8 0a 31 68 3d c9 fe 3e ff a8 3f b6 08 38 02 b2 ff 20 0c be fa 5a f8 0a 32 68 3d 6b fe ee fe 9e 3f b6 08 38 02 b2 ff 20 0c be fa 5a f8 0a 33 68 3d fd fd c1 fe c9 3f b6 08 38 02 b2 ff 20 0c be fa 5a f8 00 00 00 00 a0 ff 02 20 00 00 00 00 f9 ff ff ff 3c 6c 00 20 e7 ff 02 20 00 00 00 00 e7 ff 02 20;
